,username,date,content,user_location,bulan
27,vha_uppa,2021-04-04 13:38:22+00:00,"12 hari setelah vaksin kedua masih terasa ngantuk nya, wkwkwkwk
Gilaaaakk jam segini diajak nonton drama dah gak kuat, pdhal dh gak pernah begadang, siang juga sempet merem, wahh ga paham dah ni, tpi enak juga sih wkwkwk",Nusa Tenggara Barat,April
28,TheReaLYuga,2021-04-03 03:31:11+00:00,Vaksin tahap 2 done... Moga kita selalu dalam keadaan sehat wal'afiat aamiin.. @ Puskesmas Sikur https://t.co/JPly7PTSab,Nusa Tenggara Barat,April
29,ivanarya89,2021-04-03 02:00:11+00:00,Baru ngeh abis vaksin belum boleh donor darah. Anjir rusak rutinitas.,Nusa Tenggara Barat,April
30,toriqivanda,2021-04-02 03:23:58+00:00,"Pagi ini vaksin kucing 15 ekor... Gila banyak bgt, banyak juga dptnya sih wkwk. Worth bgt buat jajan di jumat ini",Nusa Tenggara Barat,April
31,maharyantoaja,2021-04-01 03:58:35+00:00,Vaksin COVID19 Episode 2 @ Grha Bhakti Medika Hospital https://t.co/Mo1yhhCXWY,Nusa Tenggara Barat,April
0,DiskopProvNtb,2021-05-23 14:41:06+00:00,Update Cakupan / Sebaran Vaksin 23 Mei 2021 Pukul 17.00 Wita https://t.co/OMm7Pl7xea,Nusa Tenggara Barat,Mei
1,DiskopProvNtb,2021-05-23 14:40:44+00:00,Update Cakupan / Sebaran Vaksin 23 Mei 2021 Pukul 17.00 Wita https://t.co/yUIdvnGIUt,Nusa Tenggara Barat,Mei
2,DiskopProvNtb,2021-05-23 14:40:16+00:00,Update Cakupan / Sebaran Vaksin 23 Mei 2021 Pukul 17.00 Wita https://t.co/Jgr2SGU7kL,Nusa Tenggara Barat,Mei
3,INyomanSetiawa2,2021-05-23 04:28:49+00:00,"Wujudkan *Commander Wish Kapolri* dalam Meningkatkan Transpormasi Operasional, Polsek Padangbai kontrol penyimpanan vaksin Sinovak di Kespel P. Bai. 

@polreskarangasem.id
@karangasem_id
@infoamlapura 
@nyoman_suartinireal 
@madesuadnyananopa
@polisirepublikindonesia
#ceritabali https://t.co/rRFnMfjoUM",Nusa Tenggara Barat,Mei
4,AriatiCitadewi,2021-05-21 14:56:20+00:00,@wildanimalxx MAKANYA KAU CEPATLAH SUNTIK VAKSIN BIAR BISA BALIK KE SINI,Nusa Tenggara Barat,Mei
5,DiskopProvNtb,2021-05-20 13:50:16+00:00,Update Cakupan / Sebaran Vaksin 20 Mei 2021 Pukul 17.00 Wita https://t.co/DQoEkgHeuy,Nusa Tenggara Barat,Mei
6,DiskopProvNtb,2021-05-20 13:49:35+00:00,Update Cakupan / Sebaran Vaksin 20 Mei 2021 Pukul 17.00 Wita https://t.co/Dn1aB4wfTg,Nusa Tenggara Barat,Mei
7,DiskopProvNtb,2021-05-20 13:48:50+00:00,Update Cakupan / Sebaran Vaksin 20 Mei 2021 Pukul 17.00 Wita https://t.co/d4ZbftkBxi,Nusa Tenggara Barat,Mei
8,dwsuartama,2021-05-18 00:55:14+00:00,Mau vaksin 😀,Nusa Tenggara Barat,Mei
9,DiskopProvNtb,2021-05-17 15:21:41+00:00,Update Cakupan / Sebaran Vaksin 17 Mei 2021 Pukul 17.00 Wita https://t.co/6p78nlg2tb,Nusa Tenggara Barat,Mei
10,DiskopProvNtb,2021-05-17 15:20:46+00:00,Update Cakupan / Sebaran Vaksin 17 Mei 2021 Pukul 17.00 Wita https://t.co/Kzx89ygjXh,Nusa Tenggara Barat,Mei
11,DiskopProvNtb,2021-05-17 15:20:11+00:00,Update Cakupan / Sebaran Vaksin 17 Mei 2021 Pukul 17.00 Wita https://t.co/7C1Q48P7pI,Nusa Tenggara Barat,Mei
12,dwsuartama,2021-05-17 08:48:08+00:00,Wew besok mau vaksin~~,Nusa Tenggara Barat,Mei
13,Novi13_,2021-05-17 05:30:51+00:00,@blogdokter Dok apa betul ibu menyusui jg tidak boleh vaksin?,Nusa Tenggara Barat,Mei
14,SuryaMataram,2021-05-16 08:09:43+00:00,"@MADURATNAcanggu Aku dah ga mikir idup mati mas,

Kalopun hidup, tp nanti ga nikah sama dia, buat apa aku vaksin mahal mahal 😆",Nusa Tenggara Barat,Mei
15,dwsuartama,2021-05-15 23:00:53+00:00,Wew dah mau vaksin aja di banjar,Nusa Tenggara Barat,Mei
16,DiskopProvNtb,2021-05-14 15:22:13+00:00,Update / Sebaran Vaksin 14 Mei 2021 Pukul 17.00 Wita https://t.co/tPVJJMiMak,Nusa Tenggara Barat,Mei
17,DiskopProvNtb,2021-05-14 15:21:31+00:00,Update / Sebaran Vaksin 14 Mei 2021 Pukul 17.00 Wita https://t.co/Tisx2ww0KY,Nusa Tenggara Barat,Mei
18,Dix90753202,2021-05-11 13:38:31+00:00,Vaksin ke 1.... https://t.co/CqspDjOkXh,Nusa Tenggara Barat,Mei
19,PolsekKarangas1,2021-05-10 01:30:28+00:00,"Bhabinkamtibmas Kel Subagan Aiptu I Wayan Dayuh melaksanakan pengamanan kegiatan vaksinasi  di SMP Negeri 2 Amlapura, Senin(10/5/2021).

Sebagai upaya untuk mencegah penyebaran Covid-19,  warga yang datang untuk di Vaksin agar mengatur jarak duduk, wajib menggunakan masker. https://t.co/rXofjmEsyy",Nusa Tenggara Barat,Mei
20,PolsekKarangas1,2021-05-10 00:50:56+00:00,"Bhabinkamtibmas Kel Subagan Aipda I Komang Suama melaksanakan pengamanan kegiatan vaksinasi  di SD Negeri 3 Subagan, Senin(10/5/2021).

Sebagai upaya untuk mencegah penyebaran Covid-19, warga yang datang untuk di Vaksin agar mengatur jarak duduk dan wajib menggunakan masker. https://t.co/amTyI3bIf1",Nusa Tenggara Barat,Mei
21,PolsekKarangas1,2021-05-10 00:44:19+00:00,"Bhabinkamtibmas Kel Karangasem Bripka I GEDE ARTAWAN melaksanakan Pam Pos (Vl) Vaksin massal di SMK Saraswati Amlapura Lingkungan Taman I, Kelurahan Karangasem, Senin(10/5/2021). https://t.co/8dpMIo80Kp",Nusa Tenggara Barat,Mei
22,banyakinbobanya,2021-05-08 08:13:21+00:00,"@ZOO_FESS Kok murah, di daerahku vaksin 190k . Ini di daerah mana?",Nusa Tenggara Barat,Mei
23,intanrmdni,2021-05-08 04:00:42+00:00,"Efek vaksin kedua
Ngantuk pol",Nusa Tenggara Barat,Mei
24,INyomanSetiawa2,2021-05-07 08:22:36+00:00,"Jumat, 7/5/2021, Wujudkan *Commander Wish Kapolri* dalam Meningkatkan Transpormasi Operasional, Anggota Polsek Padangbai kontrol penyimpanan vaksin Sinovak di Kespel P. Bai. 

@polreskarangasem.id
@karangasem_id
@infoamlapura 
@nyoman_suartinireal 
@madesuadnyananopa https://t.co/3IPdu29hKD",Nusa Tenggara Barat,Mei
25,adnyaaani10,2021-05-04 12:16:15+00:00,@TimpalBali Kalau aku habis vaksin cuman sakit tangannya aja sih astungkara gaada keluhan lain,Nusa Tenggara Barat,Mei
26,INyomanSetiawa2,2021-05-02 14:01:44+00:00,"Minggu, 2/5/2021, Wujudkan *Commander Wish Kapolri* dalam Meningkatkan Transpormasi Operasional, Personil Polsek Padangbai kontrol penyimpanan vaksin Sinovak di Kespel P. Bai. 

@polreskarangasem.id
@infokarangasem_id
@infoamlapura 
@nyoman_suartinireal 
@madesuadnyananopa https://t.co/p7e0tqmvYW",Nusa Tenggara Barat,Mei
27,polsek_senggigi,2021-05-01 21:54:06+00:00,"AYO VAKSIN COVID-19
HALAL - AMAN - GRATIS

#divhumaspolri 
#humaspoldantb 
#humaspolreslobar
#KampungSehat2NTB
#kampungsehatntbjilid2
#kampungsehatnuruttatananbaru
#polreslobar 
#polreslobarsukseskanlombakampungsehat
#UnitBinmasPolsekSenggigi https://t.co/VOYGTbw4eh",Nusa Tenggara Barat,Mei
0,aymbrlrfrz,2021-06-29 15:17:40+00:00,"Melihat segelintir story WA temen ku sehabis di vaksin ada yang Demam, Ngantuk , lemes dll 
Kok saya malah efeknya laper wkwkwwk",Nusa Tenggara Barat,Juni
1,infovalid7,2021-06-29 00:28:14+00:00,"Vaksin adalah kunci untuk menangkal serangan virus Corona.
Doa Untuk Bangsaku https://t.co/4hN9zWmPkz",Nusa Tenggara Barat,Juni
2,Nrmltaa,2021-06-28 15:09:21+00:00,Tolong jangan paksa aku buat vaksin 😑,Nusa Tenggara Barat,Juni
3,polsek_senggigi,2021-06-28 13:49:19+00:00,"Vaksinasi COVID-19 dalam rangka Hari Bhayangkara ke-75 di Aruna Sea View.
Vaksin COVID-19 : HALAL - AMAN - GRATIS

#polreslobar 
#polreslobarsukseskanlombakampungsehat
#divhumaspolri 
#humaspoldantb 
#humaspolreslobar
#KampungSehat2NTB
#kampungsehatntbjilid2 https://t.co/cYXtqCIbtk",Nusa Tenggara Barat,Juni
4,humaspolresban2,2021-06-28 11:47:37+00:00,"Polri Dirikan Gerai Vaksin Presisi di Polres-Polsek, Gratis dan Tanpa Syarat KTP Domisili 
Kapolri Jenderal Listyo Sigit Prabowo telah menginstruksikan kepada seluruh jajaran di Polda, Polres dan Polsek untuk membuka gerai vaksin. https://t.co/hP6NGAbFGn",Nusa Tenggara Barat,Juni
5,_humansinful,2021-06-28 04:28:12+00:00,Habis vaksin kok ni badan rasanya kek bengkak semua ya,Nusa Tenggara Barat,Juni
6,_humansinful,2021-06-26 16:42:43+00:00,Besok aku vaksin gmna ni hdehhh,Nusa Tenggara Barat,Juni
7,aayuadn,2021-06-25 12:07:08+00:00,@kntankgoreng suud vaksin ra wkwkw,Nusa Tenggara Barat,Juni
8,INyomanSetiawa2,2021-06-25 10:41:10+00:00,Vaksin gratis dalam rangka HUT Bhayangkara ke –75 di Wilayah Polres Karangasem. https://t.co/bRCocCgpt6,Nusa Tenggara Barat,Juni
9,wiwitsuzuki_r4,2021-06-25 06:27:32+00:00,"@ProfesorZubairi Pernyataan ini sedikit melegakan, tp anak2 blm bisa vaksin 😥",Nusa Tenggara Barat,Juni
10,kharismawahyua,2021-06-25 05:25:23+00:00,@adorablewitchh Iya bsok aku vaksin 🥲,Nusa Tenggara Barat,Juni
11,chaaratri,2021-06-25 00:55:28+00:00,Aku ini bisa vaksin gak siiiih 😭,Nusa Tenggara Barat,Juni
12,hambamakanan,2021-06-24 15:02:35+00:00,"Ayo vaksin 🙏
@infolombok 
@LombokEvent https://t.co/00RHSiIyo8",Nusa Tenggara Barat,Juni
13,Suryono46350704,2021-06-24 00:05:04+00:00,"Patuhi Protokol Kesehatan - Mari Dukung Upaya Pemerintah Untuk Mencegah Penyebaran Virus Corona. Ayo, Kita Lakukan Vaksin https://t.co/mnszkwvzEJ",Nusa Tenggara Barat,Juni
14,SariMita10,2021-06-24 00:02:56+00:00,"Patuhi Protokol Kesehatan - Mari Dukung Upaya Pemerintah Untuk Mencegah Penyebaran Virus Corona. Ayo, Kita Lakukan Vaksin https://t.co/EaG9Us29iI",Nusa Tenggara Barat,Juni
15,mustofa_somad,2021-06-24 00:02:36+00:00,"Patuhi Protokol Kesehatan - Mari Dukung Upaya Pemerintah Untuk Mencegah Penyebaran Virus Corona. Ayo, Kita Lakukan Vaksin https://t.co/IjzxX1GQJo",Nusa Tenggara Barat,Juni
16,SDesu13,2021-06-23 05:06:30+00:00,Gara-gara belum vaksin jadi batal kerja bulan depan😭 sakitnya lebih sakit dari ditinggalin😭😭😩,Nusa Tenggara Barat,Juni
17,wiwitsuzuki_r4,2021-06-23 02:51:21+00:00,"@sdenta Dok saya dapat video di WAG, ada korban meninggal karena covid walaupun sdh vaksin 2x. Mohon info mengenai kasus seperti itu Dok 🙏",Nusa Tenggara Barat,Juni
18,Suryono46350704,2021-06-23 00:33:22+00:00,"Bersatu Lawan Covid19 - 11 Tokoh Jateng Bakal Disuntik Vaksin Sinovac, Gubernur Ganjar Pranowo Jadi yang Pertama https://t.co/BoO8oDcxym",Nusa Tenggara Barat,Juni
19,mustofa_somad,2021-06-23 00:28:04+00:00,"Bersatu Lawan Covid19 - 11 Tokoh Jateng Bakal Disuntik Vaksin Sinovac, Gubernur Ganjar Pranowo Jadi yang Pertama https://t.co/w7TO4sIWyj",Nusa Tenggara Barat,Juni
20,wiwitsuzuki_r4,2021-06-23 00:09:10+00:00,"@resiaul @Christy_Kuri @vrain95 Ada kok yg dah 2x vaksin, kena covid juga meninggal. Tetap waspada tapi ga boleh parno. Yg meninggal td salah satu petinggi g**bal eoektronik. Dapat video dari WA grup.  🙏",Nusa Tenggara Barat,Juni
21,rimaameilia,2021-06-21 01:01:34+00:00,"@dinapraptadina hhoooo yaa!!! aku juga. Ternyata bener efek vaksin. Aku 10 hari gitu, mood kacau balau.",Nusa Tenggara Barat,Juni
22,NonAkml,2021-06-18 09:55:28+00:00,"@AstuJr iya bener klo jadi vaksin.

Kalo berakir di tpu gimana cok",Nusa Tenggara Barat,Juni
23,NonAkml,2021-06-18 07:50:29+00:00,keknya w nih yg kebagian vaksin bapak ini. Doakan saya tman2 https://t.co/CN5RpfAj6e,Nusa Tenggara Barat,Juni
24,PolsekKarangas1,2021-06-15 08:52:33+00:00,"Bhabinkamtibmas Desa Bukit Aiptu I Wayan Pindha Manikam melaksanakan pemantauan sekaligus pengamanan kegiatan percepatan vaksinasi di Kantor Desa Bukit, Selasa(15/6/2021).

Percepatan vaksinasi tersebut menyasar masyarakat yang belum mendapat vaksin tahap pertama. https://t.co/AokiC7VxJa",Nusa Tenggara Barat,Juni
25,NapakTilas25,2021-06-12 02:45:01+00:00,Vaksin efektif menekan kasus Covid-19 https://t.co/5A7w93czrF,Nusa Tenggara Barat,Juni
26,rajainfo1,2021-06-12 02:42:38+00:00,Vaksin Indonesia Aman dan Efektif https://t.co/fQTErTT5kX,Nusa Tenggara Barat,Juni
27,beritaterkini86,2021-06-11 13:57:55+00:00,"Profesor sudah memastikan bahwa vaksin aman.
Tolak Provokasi https://t.co/1gpwhHOA58",Nusa Tenggara Barat,Juni
28,infovalid7,2021-06-11 13:56:31+00:00,"Ahli  virologi dan molekuler mengatakan semua vaksin sudah diuji dan terbukti aman.
Tolak Provokasi https://t.co/iyuPjeQi63",Nusa Tenggara Barat,Juni
29,Bersatumembang1,2021-06-11 13:49:57+00:00,"Semua vaksin sudah diuji dan semua aman.
Tolak Provokasi https://t.co/iv5dCD6tNR",Nusa Tenggara Barat,Juni
30,DenahJagad,2021-06-11 13:25:41+00:00,"Indonesia lawan pandemi dengan vaksin dan Disiplin Prokes
Tolak Provokasi https://t.co/8bEyuPKrRo",Nusa Tenggara Barat,Juni
31,DenahJagad,2021-06-11 13:25:19+00:00,"Ayooo Vaksinasi. Vaksin Amann
Tolak Provokasi https://t.co/dg7XLPx32d",Nusa Tenggara Barat,Juni
32,Melodi_00,2021-06-11 13:23:17+00:00,"Jangan Lengah Lawan Pandemi
Virus Corona Mengintai Lawan Dengan Prokes dan Vaksin
Tolak Provokasi https://t.co/5b9a4z0Dxb",Nusa Tenggara Barat,Juni
33,nkripro_,2021-06-11 13:21:51+00:00,Tolak Provokasi dan Ayoo Vaksin https://t.co/7yB8DxqJpk,Nusa Tenggara Barat,Juni
34,DenBagusNKRI,2021-06-11 13:20:25+00:00,Ayoo vaksin dan Tolak Provokasi https://t.co/G5Hz3oo5sA,Nusa Tenggara Barat,Juni
35,budakpublik,2021-06-11 13:20:20+00:00,"Jangan Lengah Lawan Pandemi
Ayooo Vaksinasi. Vaksin Amann

Tolak Provokasi https://t.co/BokIFchNco",Nusa Tenggara Barat,Juni
36,budakpublik,2021-06-11 13:20:05+00:00,"Jangan Lengah Lawan Pandemi
Indonesia lawan pandemi dengan vaksin dan Disiplin Prokes

Tolak Provokasi https://t.co/cNeaP8PFAR",Nusa Tenggara Barat,Juni
37,mutiara54793825,2021-06-11 13:19:01+00:00,Tolak Provokasi - Ayo Vaksin!! Pemerintah Indonesia Telah Memilih Vaksin Yang Aman Bagi Rakyat Indonesia https://t.co/DurpcnDHa9,Nusa Tenggara Barat,Juni
38,budakpublik,2021-06-11 13:18:40+00:00,"Virus Corona Mengintai Lawan Dengan Prokes dan Vaksin
Disiplin Protokol Kesehatan dan Saling Mengingat Satu Dengan Yang Lain

Tolak Provokasi https://t.co/BPwQxFAPxy",Nusa Tenggara Barat,Juni
39,mutiara54793825,2021-06-11 13:16:56+00:00,Tolak Provokasi - Tetap Patuhi Protokol Kesehatan dan melakukan Vaksin https://t.co/KylVfNoC31,Nusa Tenggara Barat,Juni
40,NapakTilas25,2021-06-11 13:14:03+00:00,"Ahli sudh menguji. Semua vaksin Indonesia Aman
Cegah Penularan Covid-19 dengan cara Disiplin protokol kesehatan
Tolak Provokasi https://t.co/X13Delie2W",Nusa Tenggara Barat,Juni
41,Suryono46350704,2021-06-11 13:12:15+00:00,Tolak Provokasi - Ayo Vaksin!! Pemerintah Indonesia Telah Memilih Vaksin Yang Aman Bagi Rakyat Indonesia https://t.co/3ANQTUuZAF,Nusa Tenggara Barat,Juni
42,SayapGaruda8,2021-06-11 13:06:45+00:00,"Ahli virologi universitas Udayana memastikan semua vaksin sudah diuji dengan baik

Tolak Provokasi https://t.co/gM2zh2oDxS",Nusa Tenggara Barat,Juni
43,Suryono46350704,2021-06-11 13:06:41+00:00,Tolak Provokasi - Tetap Patuhi Protokol Kesehatan dan melakukan Vaksin https://t.co/8rk3WjdH7s,Nusa Tenggara Barat,Juni
44,SayapGaruda8,2021-06-11 13:06:40+00:00,"Ayo vaksin pemerintah Indonesia telah memilih vaksin yang aman bagi rakyat

Tolak Provokasi https://t.co/J0XGTbn7fw",Nusa Tenggara Barat,Juni
45,SayapGaruda8,2021-06-11 13:06:22+00:00,"Indonesia lawan pendek dengan vaksin aman dan prokes 5M

Tolak Provokasi https://t.co/gWpsXTFOqZ",Nusa Tenggara Barat,Juni
46,mustofa_somad,2021-06-11 13:05:40+00:00,Tolak Provokasi - Tetap Patuhi Protokol Kesehatan dan melakukan Vaksin https://t.co/oAouV75ZbA,Nusa Tenggara Barat,Juni
47,mustofa_somad,2021-06-11 13:04:44+00:00,Tolak Provokasi - Ayo Vaksin!! https://t.co/rRDZbwyrxN,Nusa Tenggara Barat,Juni
48,SariMita10,2021-06-11 13:02:32+00:00,Tolak Provokasi - Tetap Patuhi Protokol Kesehatan dan melakukan Vaksin https://t.co/vVOso6ze8o,Nusa Tenggara Barat,Juni
49,SariMita10,2021-06-11 13:01:09+00:00,Tolak Provokasi - Ayo Vaksin!!! https://t.co/Dv6AaetWrq,Nusa Tenggara Barat,Juni
